i want to leave you with one last thought .	我想給你們一個想法 。
with 10 kilograms of input , you can get either one or nine kg . of output .	用10公里10公里的圖表 , 你可以得到一個或九公里 。
or if you're a democrat , think of it as taking a republican to lunch .	或者 , 如果你是民主 , 想想它是將一個重大的共和黨 。
now that can't possibly be true , but it certainly is enough to make a mayor do something about it .	這不一定是真實的 , 但肯定是要讓它做些什麼 。
and it features samantha , a superintelligent form of ai that cannot take physical form .	它的塑膠塑膠 , 一個超級超級超級智慧的形式 。
because the truth is that any work that you do that involves interaction with other people is moral work .	因為真相是你所做的 , 所有人都在工作的互動 。
i felt like nobody cared , and i reacted with hostility to my confinement .	我覺得沒有人在車上 , 我和醫院相對的定義 。
omar looked at me with scared , tearful eyes and said , " ammo , shu hada ? "	原子看著我 , 很聰明的眼睛 , 說: 「 嘿 , 鞋子 ? 」
as a black woman , i've had to develop extraordinary resilience to succeed .	身為黑人女性 , 我必須發展非凡的抗爭 。
these are small areas of england and wales the poorest on the right , the richest on the left .	這些是英國和波蘭最貧窮的地區 , 左邊是左邊最貧窮的 , 左邊是左邊的 。
some people say that i should study to become a climate scientist so that i can " solve the climate crisis . "	有些人說 , 我應該要研究氣候危機 , 來解決氣候危機 。
because what you can do is take your problem , and turn it into a problem that someone else has solved , and use their solutions .	因為你能做的是把問題轉換成一個問題 , 換成一個人解決方案 , 用他們解決方案 。
it's true that science , all types of science , only makes sense because it makes us better understand this beautiful world we live in .	科學、科學、所有科學、所有科學都讓我們了解這個美麗的美麗世界 。
filipe and a fellow student were the only two attending grade 11 in 2015 .	2015年 , 一名學生是2015年 , 唯一在2015年的215年中 ,
and in the movie , he plays a downandout lawyer who's become an ambulance chaser .	在電影裡 , 他在電影裡扮演了一系列的律師 。
this is a bleached coral , coral that died during the 1982'83 el nino .	這是在19882年的珊瑚礁 , 珊瑚礁在19828年的珊瑚礁 。
rng: all on its own , the answer is no , but it doesn't take much to switch it to yes .	克里斯:所有人都不知道 , 但答案並不需要用它來改善它 。
and from his point of view , he's reaching the american people without a filter , which he believes the media is .	從他的觀點來看 , 他正在接觸美國人 , 他相信媒體的確是 , 他相信媒體的 。
and you could say that the poet , in many ways , looks at what i call " the conversational nature of reality . "	你可以說 , 在許多方面 , 在許多方面 , 看我稱之為 「 現實 」 的對話 。
what if we what if we all stood together , as many people as possible , in the shadow of the moon ?	如果我們把所有人聚在一起 , 只要我們都能像月球一樣嗎 ?
now , before i leave , because i only have a short amount of time , i want to give you one important thing to keep in mind .	在我離開之前 , 因為我只有一段短短的時間 , 我想給你們一個很重要的事 。
i want to try to combine them all , because to me , healing is really the ultimate natural wonder .	我想要把它們結合起來 , 因為為了我 , 牠真的是自然的神奇 。
but then we hit the 20th century , and we entered a new culture that historians call the culture of personality .	但是我們到了20世紀 , 我們鼓勵了一種新的文化文化的新文化文化 。
and i think this could be , as some people have described it , the biggest event in human history .	我認為這可能是 , 身為某些人在歷史歷史上最重要的事件 。
i can think of almost nothing that offers more hope for our planet , for your children , and their children , and all of humanity .	我可以想像 , 除了我們的星球 , 對孩子來說 , 所有人來說 , 都是人類 , 所有人 , 都是人類 , 都是人類的 。
we generate brain maps of the body's interior and use them as the reference for all other maps .	我們將大腦的地圖圖圖圖圖圖圖圖描述到其他地圖 。
this is an opener for brian eno , and it's just kind of my personal interpretation of the music .	這是一個開放的開放者 , 只是我個人的感興趣 。
maybe take some more stuff out of your pockets and throw it down , and maybe some chapstick , whatever .	也許要花更多東西 , 把你的口袋丟掉 , 或許是有某種意義的 。
but vivaldi pulled it off with just one violin , strings , and a harpsichord .	但 , 受害者只用一個暴力的工具 , 吸引了傷害 。
our political and military leaders were telling us one thing , and photographers were telling us another .	我們的政治和軍隊的政治領袖告訴我們 , 拍攝者告訴我們 。
our farmers , who feed our communities , cannot afford the very foods they grow .	我們的農夫 , 那些餵了我們的社區 , 無法影響他們社區長大的食物 。
arguably , you have more power than many people in your organization to create the choices that all of us live by .	尤其是 , 你有許多人在組織裡創造的選擇 , 創造出我們生活的選擇 。
narrator: this environment brings out unexpected potential in kanzi and panbanisha .	敘述者:這個環境帶出不可思議的潛力和巴黎的潛力 。
it needed to be a little more elegant , a little more classical , so i rendered it as follows .	它需要更小的進步 , 更少 , 所以我把它視為遵循 。
the manufacturing method we used to actually make this material already exists at large volume scales .	我們使用的製造方式來製造這些材料已經在大規模的大規模上 。
