and i think that's where we are .	我認為這就是我們所在的地方 。
she said , " no mom . i mean , i don't like boys . i like girls .	她說: 「 沒有媽 。 我是說 , 我不喜歡男孩 。 我喜歡女孩 。
actually , a building is about the most expensive solution you can think of to almost any given problem .	事實上 , 建築物大概是你能想到的最昂貴的解決方案 。
all cacilda and i have done is extend this sharing behavior to sexuality .	所有凱西亞和我做的都是延伸這種共享行為來做性行為 。
and i said , " huh . there are millions of americans on those two drugs . "	我說: 「 嗯 , 這裡有數百萬的美國人 。 」
we won't go to mars , because everyone thinks there are more important things to do here on earth .	我們不會去火星 , 因為大家都認為地球上有更重要的事要做 。
and for the first time since high school , i found myself without a learning community , and it was miserable .	自從高中畢業後 , 我第一次發現自己沒有學習社群 , 而且是可悲的 。
you might say that the theme is nature and everything that follows is a variation on the subject .	你可能會說 , 主題是自然和追隨的一切是不同的 。
microalgae make the omega3s , they're only bioconcentrated in fish .	微藻製造了臭氧三氧化碳 , 只有魚類的生物聚集 。
but when i stepped back , i felt myself at the cold , hard center of a perfect storm .	但當我退回去時 , 我感覺自己在一個完美的風暴中心 。
see that chair there ? the orange one ? that's the organic chair . 1940 .	看這張椅子嗎 ? 橘子是1940年有機椅子 。
martin zweig: you were recently quoted in an article .	馬丁·辛威爾:你最近在一篇文章中被引用 。
actually , a lot of things are better with fire in my world , but the fire's just a foundation .	事實上 , 世界上很多事情都比較擅長火災 , 但火災只是基礎 。
and because it's so much stuff , it's really important for the atmospheric system .	因為它非常重要 , 對大氣系統來說是很重要的 。
so here's our little solar system , as we pull away from our melted planet here .	所以 , 這是我們的太陽系 , 當我們把太陽系從我們的星球推出去 。
1968 , i put out the whole earth catalog . was " mister natural " for a while .	1968年 , 我放棄了整個地球紀錄 , 是 「 天然 」 一陣子 。
and the best teachers were the girls , not the boys , and they were terrific .	最好的老師是女孩 , 而不是男孩 , 他們很可怕 。
my wife counts them among her most treasured moments as a mom .	我的妻子數量最高的每一刻 。
and everyone i met over there who's an entrepreneur struggled with school .	我遇到的每一個人 , 都是和學校的創業家掙扎 。
it may absorb light , but it certainly does not reflect character .	它可能會吸收光 , 但它肯定不會反射角色 。
that's another work we are doing in our lab: trying to access this inner voice in dreams .	這是我們在實驗室裡做的另一件事:試著在夢中取得這個內在聲音 。
the first day , it was a huge umbrella cap , like a captain's cap .	第一天 , 這是一個巨大的拇指船 , 就像一艘船的船一樣 。
it's funny when you walk , you walk sidebyside , in the same common direction .	當你走路時 , 你會走到旁邊 , 走在同一個共同方向 。
we presented our plan at the white house two weeks after president trump moved in .	我們在白宮展示了我們的計畫 , 兩週後總統川普搬進去 。
why are we offering only handcuffs , jail time and this fugitive existence ?	為什麼我們只提供手足、監獄時間和這個醜陋的存在 ?
and in fact , even in that very first event , ligo found things that we didn't expect .	事實上 , 即使在最初的事件中 , ligo找到了我們不預期的事物 。
so i wanted to build something where you could have this kind of interaction on any tabletop surface .	所以我想要建立一個可以在任何桌子表面上互動的東西 。
no , but the issue of city building in democracy is interesting because it creates chaos , right ?	不 , 但民主的城市建築問題很有趣 , 因為它創造混亂 , 對吧 ?
the village , the women , the men , everybody came together to support me to come to get an education .	村莊 , 女性 , 男性 , 大家一起支持我去得到教育 。
these are the 1 , 556 nearearth asteroids discovered just last year .	這些是去年才發現的156個小行星 。
they're ready to give you something for whatever it is they're hungry for . "	他們準備好給你一些東西 , 不論他們是什麼都餓了 。 」
but the reality of modern work and modern life is that nobody does it alone .	但現代的工作和現代生活的現實是沒有人獨自這麼做 。
when election day is over , a great local paper is still there , waiting like a watchdog .	當選舉一天結束時 , 很棒的當地論文仍然在那裡 , 等待像個監視一樣 。
this print could be taken into hospitals to make them feel much more welcome .	這個列印可以被帶到醫院 , 讓他們覺得更歡迎 。
this is made from two layers of plastic with four pins connected to each other .	這是由兩層塑膠組成的 , 由四層的粉絲連接到彼此 。
until , as many of you are thinking , this year , when they finally came out with " brave . "	直到 , 在座許多人在想 , 今年他們終於想到 「 勇氣 」 。
i put a team together , a little over 13 months ago , got up to 20 someodd people .	我把一個團隊聚在一起 , 十三個月前 , 到20位受試者 。
when people leave , sometimes they're more transparent than they ever were when they were still at the company .	當人們離開時 , 有時他們比以前更透明 , 比他們還在公司時更透明 。
what they did in dauphin is finance it with a negative income tax .	他們用負面的收入稅來資助它 。
another of its tasks is to link together independent clauses .	另外一個任務是把獨立的爪子連在一起 。
so let's say that we go to a museum with a tablet , okay ?	所以 , 假設我們去博物館 , 用桌子來參加博物館 , 好嗎 ?
so , i've now made eye glasses to my prescription .	所以 , 我已經為我的處方做出眼鏡 。
and the second thing is , we're going to restructure its architecture .	第二件事是 , 我們將重建建築 。
music pulls you in with the beat and the rhythm and the melodies .	音樂把你帶著戲和節奏和旋律帶到你身上 。
and let's see , down at the end , here , can you also come up , real quick ?	最後 , 我們來看看 , 你還能快上來嗎 ?
it's what those light and dark surrounds meant for your behavior in the past .	那些光和黑暗圍繞著你過去的行為 。
moreover , we can calculate a probability that the universe was created in different states .	此外 , 我們可以計算宇宙在不同的狀態創造出的可能性 。
as we watched , they became frustrated and left to go find somebody to help on their own .	當我們看著時 , 他們變得很沮喪 , 離開去找人去幫助自己 。
so for this , we developed many different types of nonvisual user interface technology .	所以 , 我們開發了許多不同的非視覺使用者介面技術 。
