and i think that's where we are .	我認為那就是我們在的地方 。
when i asked a woman about medical attention , she laughed , and she said , " oh , no , no .	當我問一位女性關於醫療注意力時 , 她笑著: 「 喔 , 不 , 不 , 不 。
but the more we looked at it , the more we realized that having great teachers was the very key thing .	但我們越看越多 , 我們越了解有偉大的老師是非常關鍵的事 。
that said , i personally wasn't inclined towards watching pornography .	這句話說 , 我個人並不會注意色情 。
this kind of effervescent fully charged sense of soup that delivers ideas .	這種有效的軟體 , 可以傳遞想法 。
and along the way , i'm kind of making papercuttings and adding other techniques .	順帶一提 , 我畫了紙張 , 加上其他技術 。
it's emotionally draining and , for many , financially destructive .	情緒上是乾燥的 , 對於很多的財務破壞 。
induction can heat , especially steel ; it's very good at that .	感染可以加熱 , 特別是鋼鐵 , 非常好 。
success is heavily dependent on skillful collaboration .	成功是完全依賴技能合作 。
the blue dots are the sites that i've actually navigated directly to .	藍點是我直接引導的地點 。
very few great innovations in this world have come from someone succeeding on the first try .	在這個世界中 , 很少的創新是來自某人成功的 。
an uncle gives a niece or a nephew that as a birthday present .	一條叔叔給一個好生日的網站 。
we can't do experiments , we can't administer adversity to humans .	我們不能做實驗 , 我們不能對人類的多樣性 。
and then it pushes the shell round again , so the egg starts to rotate again .	然後再次重複浮體 , 所以卵子再次旋轉 。
and that's named after the guy who recognized why it was such an important radius .	這位男士被認知為何是這麼重要的輻射 。
this is the africa where people want to take charge of their own futures and their own destinies .	這是非洲人想要採取自己的未來和他們自己的需求 。
edward hopper was a real master in creating the narration by working with light and dark .	愛德華·霍普勒是一個真正的雄性 , 藉由與光和黑暗合作 。
and it's even believed to have been used in building the egyptian pyramids .	甚至相信在建立埃及的金字塔 。
there are lots and lots of things that we don't know about sudden infant deaths .	我們對嬰兒死亡感到很大 。
it requires close contact for a message to be sent and received .	它需要緊密的聯繫來傳送和收到的訊息 。
and i'd like to think of it as a 21st century wisdom table , really .	我想把它當作21世紀的智慧 , 真的 。
it looks like a vibrating string that's where the idea , string theory comes from .	它看起來像是一個活躍的弦弦 , 弦理論來自的地方 。
somehow , to people , we're slightly better at responding to that sometimes .	對於人們來說 , 我們對這有時反應比較好 。
there's a blister rust that was introduced , bark beetle .	這裡有一條blililiet , 被介紹過 , 巴克貝爾 。
otherwise , we only share the consensus ; we don't challenge anyone's thinking .	否則 , 我們只能分享共識 ; 我們沒有挑戰任何人的想法 。
it is a technology that empowers the individual to determine its own life course , to shape itself .	這是一個科技 , 讓個人決定自己的生活課程 , 來形塑自己 。
you've all learned that in school how small the earth is compared to the immense universe .	你們都知道 , 在學校裡 , 地球與外星宇宙相比 。
yarmouk is being described as the worst place to live on planet earth .	yarmok被描述為地球上最糟糕的地方 。
and of course , you have 1989 the end of communism , the end of the cold war .	當然 , 你有1989年的共產主義結束 , 冷戰結束了 。
language breaks down when trying to describe what it would be like in one of those jets .	語言破壞了 , 試圖描述那些笑話的樣子 。
we go from a cad drawing , a design , to a prototype to manufacturing .	我們從一個籠子畫、一個設計 , 到製造的原型 。
so i hope i've convinced you the brain is there and evolved to control movement .	我希望我已經說服各位腦袋 , 進化到控制運動 。
and when people draw diagrams of git workflow , they use drawings that look like this .	當人們繪製git工廠的圖片時 , 他們用圖像來呈現 。
but i was paid in the kind of currency our culture seems to have forgotten all about .	但是我在這種貨幣回收我們的文化似乎都忘記了 。
and that curiosity can also spawn a kind of generosity of interpretation .	這好奇心也能分析某種程度的詮釋 。
darsha , who is 25 , said with great pride , " i'm highly elastic .	達拉哈 , 25歲 , 他說: 「 我很精彩 。 」
and even if we are able to find online criminals , quite often there is no outcome .	即使我們能在網路犯罪上找到任何結果 。
we're beginning to see the emergence of wonderful technologies like realtime energy meters .	我們開始看到像實時能源金屬一樣的興起 。
and so , we have to drop in satellite dishes . we put in generators .	所以 , 我們必須在衛星盤上滴滴 。 我們放入發電器 。
we became culturally obsessed with this idea of having what we like to call . . .	我們成為了文化上的迷思 , 想著我們喜歡的電話 。
all right ? which means , when it comes to perception , we're all like this frog .	好吧 ? 意思是 , 當它來到感知時 , 我們都喜歡這個蛙 。
and secondly , it's trying to remind you of what there is to fear and to hate .	第二 , 試著提醒你恐懼和仇恨的事物 。
so silk fibers vary in their strength and also their extensibility .	所以 , 絲克纖維纖維在它們的力量中 , 也會延伸到它們的能力 。
if you're able to do that , then you've taken the real hero's journey .	如果你能做到這一點 , 那麼你已經走過真正的英雄旅程 。
it's not misguided river engineers who are doing all this ; it's us .	這不是被誤導的河流工程師 , 而是我們 。
usually , of course , people have many identities and loyalties to different groups .	通常 , 人們有許多身份和忠誠對不同族群 。
people were donating money , dog food and offering volunteer work to stop that truck .	人們捐錢、狗食物 , 提供志工的工作 , 阻止卡車 。
it's a kind of an aria , i would say , and in many tapes that i have .	這有點像是亞里達 , 我會說 , 在許多我有的錄音中 。
in the long term , we’ll need more studies like the center for whale research’s .	長久以來 , 我們需要更多研究像是鯨魚研究中心 。
