and i think that's where we are .	我認為這是我們所在的地方 。
a very famous chinese saying , she said .	一位很有名的中國人說 , 她說 。
all the processing to do that was actually done on the device itself .	所有的過程都是在裝置上做 。
it's such a delight to have you on the stage .	這是個很高興能讓你站在舞台上 。
animals might love to play , but they don't love to watch .	動物可能會喜歡玩耍 , 但他們不喜歡看 。
perhaps you can guess what the word underneath was .	也許你可以猜在下面的字是什麼 。
so they introduced me to five families .	所以他們介紹我到五個家庭 。
today we treat high blood pressure mostly with pills .	今天 , 我們對高血壓大部分都用藥來治療高血壓
and that takes me to my final part , part three .	那就帶我到最後一部分 , 其中三部分 。
but unfortunately , we need this system in part .	但不幸的是 , 我們需要這個系統 。
just kidding , warming up king of hearts .	只是開玩笑 , 溫暖的心靈 。
people like the persecuted palestinians .	像保守的巴勒斯坦人 。
on the right is a robot that we put in some pond water .	右邊是我們在一些池塘水中的機器人 。
brain magic . what's brain magic all about ?	大腦魔術 , 什麼是大腦魔法 ?
you both won . i congratulate both of you .	你們都贏了 , 我恭喜你們兩人 。
yeah , that's a terrifying result .	是的 , 這是一個很可怕的結果 。
this woman told me it was in the nick of time .	這位女士告訴我 , 是時間的尼克 。
there are not that many things on earth that are " almost everything . "	地球上有許多東西是 「 幾乎一切 」 。
they shouldn't be there . and we called it lost city .	他們不該在那裡 , 我們稱之為失去城市 。
but the result is a new culture with less hierarchy .	但結果是一個新的文化 , 具有較少的階級 。
i cannot will myself to be passionate at 71 .	我無法自己在71歲時感到熱情 。
the country the home of biological . and putting them together .	生物的家鄉 , 把它們放在一起 。
it doesn't matter how you are or what the day is like .	不管你是怎麼樣的 , 還是一天 。
and within two days the bridge was closed to the public .	在橋樑的兩天內 , 被關閉到公眾 。
and this is exactly why failed states are so dangerous .	這就是為什麼失敗國家如此危險 。
" libation , north carolina , 1999 .	「 自由 , 1999年 , 北卡羅萊納州 。
so it was about what i was supposed to be doing .	我應該要做的事 。
and this is an experiment that may test for them in our lifetime .	這是我們一生中可能測試的實驗 。
so how do we do science in complex systems like forests ?	所以 , 我們要如何在複雜的系統中做科學 ?
well , you can still sell novels without books .	嗯 , 你仍然可以賣小說 。
hold down the shift key to scroll back up again .	放下轉移鑰匙 , 再次回來 。
listen , this isn't your grandpa's weed .	聽著 , 這不是你祖父的婚禮 。
at this time , fleming is away on vacation .	此時 , 逃離了疫苗 。
and what happened then was peter explained to the leaders .	那時 , 彼得解釋領導者 。
sometimes , extraordinary change could happen in just hours .	有時候 , 非凡的改變可能只是幾個小時 。
rl: i think terrorism is still number one .	理查:我認為恐怖主義仍是第一 。
and as you can see , there's a large sex difference .	如你所見 , 性別差異很大 。
everybody is thrown off . you go in for the kill .	每個人都被丟掉了 , 你去殺 。
you can watch me for one minute now and you'll see the whole thing .	你現在可以看著我一分鐘 , 然後你會看到整件事 。
so i knew that had to be solved , and had to be automatic .	所以我知道這必須解決 , 必須自動化 。
special olympics also addresses critical health needs .	特別的奧運也在處理重要的健康需求 。
i don't want to make beautiful stuff ; i want to make the world a better place .	我不想做美麗的東西 , 我想要讓世界變得更好 。
he works in the country where he comes from , burkina faso .	他在他來自緬甸的國家工作 。
the line between conservation and domestication is blurred .	保育和家庭間的線索都被燒毀了 。
and now , if it's electric , they can't even hear it .	現在 , 如果是電力 , 它們甚至無法聽見它 。
and it's constructed for change . it's all about change .	它是為了改變而建構的 。 一切都是改變的 。
mathematics is so much more than just a subject you study at school .	數學不只是你在學校研究的主題
now , you must write a sequel , and this is what will happen . . . "	你必須寫一本書 , 這是會發生的事 。 」
and then i pleaded with them to show me some wrestling moves .	然後我請他們展示一些摔角的動作 。
so my brother had no alternatives ; he lacked power .	所以我哥哥沒有替代方案 , 他缺乏權力 。
and this survey is even larger than what i've shown here .	這項調查甚至比我所展示的還要大 。
bruno giussani: look at them first . look at them first .	布魯諾·吉桑尼:首先看看他們 。
she organized smallscale protests , sitins and much more .	她組織了小規模的抗議 , 坐著很多 。
one the best examples of this came in game four of the 2015 finals .	2015年 , 最好的例子之一 。
insane idea , if you're a secularist person , like me .	如果你是個秘密主義者 , 像我一樣 。
that's a time lag at a time when it's most important to move quickly .	這是一次最重要的時刻 。
if everyone in this room got involved , who knows what we could do ?	如果在座的每個人參與 , 誰知道我們能做什麼 ?
and of course , " the vagina monologues " we know about .	當然 , 「 陰道怪獸 」 我們知道 。
he was not invited to the screening . he was too young for that .	他不被邀請到螢幕上 , 他太年輕了 。
well , it's that pesky business of the gender pay gap .	嗯 , 這是性別付出的慈善事業 。
actually , these are really resilient ecosystems .	事實上 , 這些生態系統非常有效 。
all he knows is where he tagged them , and where they popped off .	他所知道的就是他把他們貼在哪裡 。
it's found in thailand's fishing industry .	它在泰國捕魚產業中發現 。
i don't mean looking at it from that way , abusing the little species .	我不是說從那方面來看 , 濫用小物種 。
it's not easy to describe as a demographic .	不容易描述身為人口學 。
but it's also a new source of opportunities for businesses .	但這也是企業的新資源 。
but the dropout crisis is just the tip of an iceberg .	但輟學危機只是冰山的頂端 。
but the real difficulty was that there was no way to paralyze muscles .	但真正困難的是 , 沒有辦法癱瘓肌肉 。
and they clearly cheated in a very , very serious way .	他們很明顯地在一個非常嚴肅的情況下作弊 。
and this is what i tried to do with my architecture as well .	這也是我試圖和建築師一起做的事 。
