and i think that's where we are .	我認為那就是我們所在的地方 。
and , as the name might suggest , it is found pretty much around the world .	如同名字的名字 , 全世界都有很大的發現 。
this here is an equal bracket for the same purpose .	這張圖是相同的布料 。
and that's what's is that part of what's caused the problem ?	這就是為什麼會造成問題的一部分 ?
it was a very basic reaction to find some reason we can do this .	這是一個非常基本的反應 , 來找出一些原因 。
this is the type and quality of data that you all will get to see .	這是你所看到的數據的類型和品質 。
bonica's years of wrestling caught up to him .	波尼卡多年來的摔角被抓到他 。
and the later it fails , the worse the consequences .	後來它失敗了 , 最糟的後果 。
today , satnav systems directly complement human beings .	今天 , 沙文系統直接加入人類 。
this was the tallest building in new york in the mid19th century .	這是紐約19世紀中期最高的建築 。
that's what the therapist says: " how are you feeling today ? "	這就是治療師所說的: 「 你今天感覺如何 ? 」
but you know , we said , " david , who's going to know ?	但你知道 , 我們說: 「 大衛 , 誰會知道 ?
girl: this is daniel , the coolest android in the world .	女孩:這是丹尼爾 , 世界上最酷的和英雄 。
60 percent of the 3 , 000 families responded .	百分之六十的家庭回應了 。
i found that the gezi protesters were despairing .	我發現 , 奇怪的蛋白質是絕望的 。
so here's the lessons of openness that i think we need to learn .	這就是開放的教訓 , 我認為我們必須學習 。
now , deregulation also brought back rogue economics .	現在 , 規則也帶來了浪漫經濟 。
there's no other way to describe what's going on here .	沒有其他方法可以描述發生什麼事 。
and yet , i persist in this quixotic endeavor .	然而 , 我堅持在這個靜態的尾巴中 。
the central nervous system nerves there is no cure .	中神經系統的神經系統沒有治癒 。
and sloths can do almost anything in this inverted position .	樹懶幾乎可以在這個地位上做任何事 。
this is used by criminals . this is used by stalkers .	這是被犯罪者所使用的 。 這是由標記者所使用的 。
so we did , we asked her , and she gamely picked up the letter .	所以 , 我們問她 , 她玩了封信 。
but fortunately , such effects are usually temporary .	但幸運的是 , 這種效應通常是暫時性的 。
so he suffered from essential tremor for many years .	所以他從必要的熱帶中受苦了許多年 。
so we might also ask: how will clouds change global warming ?	我們也可能會問:雲朵會如何改變全球暖化 ?
but the miniaturization of atomic clock technology is . . .	但原子鐘的微小化是 。
my dad is here with me today , and my mom is at home watching .	我爸爸今天來到這裡 , 我媽媽在家看 。
but what people really often think about the dictionary is , they think more like this .	但人們常常想到這個字典 , 他們會覺得比較像這樣 。
let's see how we can do it with tissue engineering .	讓我們來看看我們如何用組織工程來做這件事 。
that , to my mind , is the fundamental challenge now of development .	對我來說 , 對我來說 , 就是現在發展的基本挑戰 。
but ballet isn’t just for epic fairytales .	但芭蕾不只是為了公平的公平而已 。
because they know that that is one sure way to do carbonfree energy .	因為他們知道那是確定要做二氧化碳的能量 。
now you might wonder how a 13 yearold girl could come up with this idea .	現在你可能會納悶 , 一個13歲的女孩能怎麼想出這個想法 。
if we run the numbers forward to today , it probably looks something like this .	如果今天我們要向前邁進 , 可能看起來像這樣 。
a chinese scholar would understand 20 , 000 characters .	中國學者會了解兩千個角色 。
tim jackson: well that's clearly not what you're doing .	提姆.傑克森:那顯然不是你在做的事 。
it requires you only to show up as a citizen .	你只需要把你當成公民 。
so immediately , darwin starts making notes .	所以 , 馬上 , 達爾文開始製作音符 。
they would anesthetize people , convulse them . . .	他們會把人麻醉 , 說服他們 。
so then we wondered , " can they actually maneuver with this ? "	所以 , 我們想: 「 他們真的能用這種方式製造 ? 」
it's done , it's out , you're cured of cancer .	它已經完成了 , 它是外面的 , 你被治癒了癌症 。
in fact , some can even start to feed on the mucus lining .	事實上 , 有些人甚至可以開始在肌肉上餵食 。
so we can build . and we kept building , and that is the result .	所以 , 我們可以建造 。 我們繼續建造 , 這就是結果 。
think for a second about those librarians back in livingston .	想想看 , 那些圖書館回到生活中 。
that means every market transaction is based on incorrect information .	也就是說 , 每個市場交易都是基於不正確的資訊 。
the seal weighed about as much as the people in the boat .	最嚴重的重點和船上的人們一樣 。
and she reminded me that my favorite color was blue .	她提醒我 , 我最喜歡的顏色是藍色 。
as oil prices go up , energy patents go up .	當石油價格升高 , 能量專利就會上升 。
this is the first photograph taken from the surface of any planet .	這是第一個從地球表面拍攝的照片 。
we spend right now about 750 million to 800 million dollars a year .	我們現在花了大約七億五千萬到八億美元 。
we're not paying the true environmental costs of our actions .	我們沒有付出真正的環境成本 。
the soil alone on mars contains up to 60 percent water .	光是在火星上的土壤中 , 只有百分之六十的水 。
let's contrast that for a minute to development .	我們來跟發展的一分鐘相比 。
these are all things that ended up not making it into the final machine .	這些都是最後一台機器的所有東西 。
we would build projects together , like model rockets and slot cars .	我們會一起建立計劃 , 比如模擬火箭和滑板車 。
so i looked in the book for the most difficult move , and it was this .	所以我在書上看了最困難的動作 , 這是這個 。
" we don't care about being happy . we need to live with passion .	「 我們不在乎快樂 , 我們需要和熱情生活在一起 。
see , mama had tattoos on her arms and her legs .	看 , 瑪瑪瑪在她的手臂和她的腿上有刺青 。
one is you can actually explain what happens when you steam broccoli .	第一 , 你其實可以解釋你在史蒂姆布朗克林發生什麼事 。
so this airplane has no windows anymore , for example .	舉例來說 , 這個飛機不再有窗戶 ,
and for this festival , about 100 million people congregate .	對這個平民來說 , 大約有一億人聚集在一起 。
" and that we're focused on our careers , not our family . "	「 我們把焦點放在職業上 , 而不是我們的家人 。 」
they sacrifice family time . they sacrifice friend time .	他們犧牲家庭時間 。 他們犧牲朋友時間 。
at last a long corridor , a stair and a door .	在過去一個很長的角色 , 一個樓梯和門 。
i've been trying to show you the oddities of human behavior .	我一直在試圖向各位展示人類行為的奇怪性 。
so the three of us started an educational games company to bring science to life .	所以 , 我們三個人開始了一個教育遊戲公司 , 把科學帶到生命中 。
