i want to leave you with one last thought .	我想要留給你們一個想法 。
" what a piece of work is a man ! how noble in reason ! "	「 工作的作品是一個人 ! 啊 ! 」
that is not the kind of system africans had known for centuries .	這不是最近的非洲人所知的 。
and watch it now slip , and see what it does with its tail .	看看這張圖片 , 看到它是什麼樣子 。
we were never taught that there were any differences between men and women .	我們從來沒有教導男人和女人之間的差別 。
so i'm there right beside them in email space in the internet .	所以 , 我站在網路上 。
" why would anybody do this ? " is a very common question .	「 為什麼有人會這樣做 ? 」 是個很常見的問題 。
and there is no statistical difference between the white parents and the black parents .	在白人父母和黑人之間 , 黑人和黑人之間的差別 。
i want to put every person that wants one in a home of their own design .	我想要把每個人放到家裡的設計 。
in this case , people talk about it being 2 . 2 , 2 . 4 .	在這個情況下 , 人們談到2 , 24 。
my wife is a saudi from yemeni roots .	我的妻子是來自尼尼尼亞 。
media business , or any other business , it needs to be capitalized .	商業、商業 , 需要資本化 。
it's not a profound philosophy , but it works for us .	這不是一個很大的哲學 , 但它是為了我們 。
and actually , i can relate to the whole like acronym thing and everything .	事實上 , 我可以把整個像一件事一樣 , 所有東西都一樣 。
i talked about those skin bumps , the papillae .	我談談這些鯊魚 , 海藻 。
because if you do , then what the hell are you , what are the hell are we doing ?	因為如果你做了什麼 ? 然後他在做什麼 , 我們正在做什麼 ?
jf: ok , well , listen to my part , because there's an additional thing .	約翰:好 , 聽起來 , 聽起來 , 因為有一件事 。
and we were testing if the mice would also selfadminister ssris .	我們正在試驗 , 如果微生物學家也會自殺 。
the technology is being further developed the cost has to be brought down .	科技正在發展出代價 。
i am here because somebody , starting with my ancestors , believed i was possible .	我很興奮 , 因為有人開始和祖先 , 我相信我可能是不可能的 。
there are 500 of these machines ; they're worth about 200 , 000 dollars each .	有500個機器 , 他們寫了2000美元 , 000美元 。
" i can also do some jackie chanmotion , martial art movements . "	「 我也可以做一些珍貴的畫面 , 火星運動運動運動 。 」
pp: ♪ they believe . ♪ jt: ohhhh . what was that ?	克:他們相信他們 。 喔 ! 喔 ! 噢 ! 噢 !
and so i want to tell you today about baxter , which we've been talking about .	我今天要告訴你們關於銀行 , 這是我們談談的 。
jackie had been abused in the midlands , in england .	日本已經被埋在島嶼 , 在英國 , 加州 。
now , i'm an infectious disease epidemiologist by training .	現在 , 我是個嚴重疾病的疾病 。
that thanks to crisis text line , none of us is ever actually alone .	非常謝謝 , 美國人 , 無人是孤獨的 。
day seven , they show the classic scars of smallpox umbilication .	七天 , 他們顯示了小的典型 。
howard is a man of a certain degree of intellectual standards .	標準是某種特殊的特性 。
so now the animal can prepare itself for life: is life going to be harsh ?	所以現在 , 動物可以預防生命:生命將會是生命嗎 ?
and what did she say to me ? 'i love you ! ' " they always say that .	她說什麼 ? 愛我 ! " 愛你 ! " 他們總是說 。
for every four barrels of oil that we consume , we only discover one .	為每四個二氧化石 , 我們只發現一個 。
and that’s exactly what happens every time , every time you do this with adults .	這正是每次發生的事 , 每次你做了什麼事 。
when we didn't search , we had the illusion that there was no disease .	當我們沒有秘密時 , 我們有了疫苗 。
when an animal leaves more offspring , its genes will spread .	當動物離開時 , 基因會變得更緊緊 , 基因會被傳送 。
she has thought and she has felt , and it's really not more complicated than that .	她覺得和她覺得 , 她覺得很複雜 , 而且很複雜 。
this is happening to the people who deliver the newspaper in the mornings .	這是在早晨 , 人們在早期的報紙 。
it's a world that von neumann himself envisioned .	這是一個世界衛生人 , 被邀請了 。
the pharmaceutical industry is in deep trouble .	哲學的自動駕駛是深深刻的 。
but , of course , they don't look like rocks and sludge now .	當然 , 當然 , 他們不看起來像火箭一樣 。
and most dung beetles actually wrap it into a package of some sort .	大部分的雄性其實很擔心 , 把它放進一些東西 。
it is possible for the west to recover and come back in strength .	它可以確認我們將河流進 , 回到危險 。
and this game has been played by university professors and so forth .	而這遊戲已經被公民專業專業的專業 , 為了強調 。
the conjunctions are for , and , nor , but , or , yet , so .	爭議是為了 , 無論是 , 但 , 無論是 , 還是如此 。
they are telling their own story , bypassing the official narrative .	他們是告訴他們自己自己的故事 , 透過法律的敘述 。
and just like real languages , conlangs like elvish split off into many .	就像真實語言語言 , 像英語一樣 , 像電視一樣 。
i showered in campgrounds . i ate out regularly .	我看到在營養皿裡 , 我很幸運 。
i mean , we've been shoving dna into organisms for years , right ?	我的意思是 , 我們已經把dna放進機制 , 對吧 ?
and so i then moved on into my design career and began to find some exciting things .	於是我搬進我的設計師 , 開始找到一些特別的事情 。
we added the mathematical model of the pole to that of the quad .	我們加上了數學模型的數學模型 。
and if all this sounds a little theoretical , i wanted to play a little video .	如果這些聲音聽起來很小 , 我想要玩一個影片 。
and the permission comes hedged about with qualifiers .	公民會談談論 , 關於平平的利益 。
luckily , we were already moving in the opposite direction .	幸運的是 , 我們已經在反反反射 。
i also love the fact that if i wanted to walk from my house to new york city , i could .	我也喜歡在紐約市的事實上 , 如果我想要走到紐約市 , 我可以 。
people were carrying off vehicles , carrying off pieces of buildings .	人們正在開車 , 把建築放到建築物 。
employees volunteer time in the advice booth .	員工會花時間時間在監獄裡 。
each one would describe a different universe with different laws of physics .	每個物理的物理會是不同的物理 。
scientists think asteroids might have killed off most of the dinosaurs .	科學家認為一個恐龍可能被殺死最恐龍的恐龍 。
so finally , they put her at the edge of the village in a hut .	最後 , 他們把她放在一個村子裡 。
you see , fire made us human ; fossil fuels made us modern .	你可以看到 , 我們人類、石石燃料 , 燃料製造燃料 。
well actually i started , oddly enough , studying stock market prices .	事實上 , 我開始 , 很快的研究 , 研究市場的市場 。
