i want to leave you with one last thought .	我想要留下最後一個想法 。
well , what would a tudor gentleman be preoccupied with ?	那麼 , 腫瘤會發生什麼 ?
insane idea , if you're a secularist person , like me .	如果你是一個秘密的人 , 像我一樣 。
and then i pleaded with them to show me some wrestling moves .	然後我跟他們分享一些最糟的移動 。
i have charged 13 . 7 billion to your american express card .	我有137億美元給美國印刷車 。
one the best examples of this came in game four of the 2015 finals .	在2015年的最後一個例子中最好的例子之一 。
or , " move your cup to the northnortheast a little bit . "	或是: 「 搬到北方 , 把你的杯子搬到北方 。 」
she organized smallscale protests , sitins and much more .	她組織了小小規模的蛋白質 , 矽和更多 。
you can watch me for one minute now and you'll see the whole thing .	你現在可以看我一分鐘 , 然後你會看到整個東西 。
and of course , " the vagina monologues " we know about .	當然 , 「 陰道 」 是我們知道的 。
that's a time lag at a time when it's most important to move quickly .	這是一段時間 , 最重要的是在移動的時候 ,
he was not invited to the screening . he was too young for that .	他沒有邀請過螢幕 , 他太年輕了 。
actually , these are really resilient ecosystems .	事實上 , 這些生態系統非常容易 。
all he knows is where he tagged them , and where they popped off .	他都知道他在哪裡教他們 , 而他們在哪裡被洗掉 。
it's found in thailand's fishing industry .	它在哈拉的魚工業中找到了 。
i don't mean looking at it from that way , abusing the little species .	我不指的是 , 把小物種分成小物種 。
it's not easy to describe as a demographic .	這不容易被描述為一個辯論 。
but the dropout crisis is just the tip of an iceberg .	但整個危機只是冰山的組織 。
but it's also a new source of opportunities for businesses .	但它也是企業的機會 。
but the real difficulty was that there was no way to paralyze muscles .	但真正困難的是 , 沒有辦法癱瘓肌肉 。
and they clearly cheated in a very , very serious way .	他們很明顯地在一個非常、非常有意識的方式 。
and this is what i tried to do with my architecture as well .	這是我試著和我的建築師一起做的事 。
institutions hate being told they're obstacles .	機構很討厭被告知他們是障礙 。
ju: i think in five years time when you buy a computer , you'll get this .	朱利:我認為你買了一台電腦 , 你會得到這一點 。
cp: at first , very kind of pained , awkward conversations .	克:首先 , 非常痛苦、尷尬的對話 。
" and what do you mean with 'western world ? ' " i said .	「 你是說什麼 ? 」 我說: 「 我說 。 」
he kind of got this confused look on his face , and he said . . .	他有點困惑看著他的臉 , 然後他說 。
because these rivers are the lifeblood of people all along their course .	因為這些河流是人們的一生 。
and i'm not being modest or selfdeprecating i am amazing .	我不是森林或自閉症 , 我感到驚訝 。
in the future , options like these may replace burial completely .	在未來 , 選項中 , 選舉可能完全重覆 。
like so i wrote a song , and i hope you guys dig it .	我寫了一首歌 , 我希望你們知道你們死了 。
so my brother had no alternatives ; he lacked power .	所以我弟弟沒有替代 ; 他發出權力 。
i'm on their board , and i still am involved with it .	我站在他們的董事上 , 我還是和它一起參與 。
i'm a mathematician . we would like to be able to understand better .	我是一個數學學家 , 我們希望能了解更好 。
and i said , " that's a really good idea , what else could it do ? "	我說: 「 這真的是個很棒的想法 , 其他人可以做什麼 ? 」
this is a longliner , fishing around the southern coast of africa .	這是很長的線索 , 在非洲南非的南方 ,
you prioritize the one guy who seems to be going a little off course .	你把那些看起來看起來看起來有點開心 。
the cancer quickly took over her body and mind , and she passed away six months later .	癌症很快地帶著她的身體和心臟 , 然後她離開了六個月後 ,
ca: leymah , thank you . thank you so much for coming to ted .	c..............................
what immense , if misplaced , creativity . right ?	如果誤解、創意、創造力 。 對嗎 ?
and in fact , i think we're even wrong when we talk about cancer as a thing .	事實上 , 我認為 , 當我們談到癌症時 , 我們甚至是錯的 。
if you'd like some feedback on them , you can send them to me .	如果你喜歡一些回饋 , 你就可以把它們送到我身上 。
anyway , there isn't . you don't need something more to explain something more .	總之 , 不是 , 你不需要更多東西來解釋 。
and it works , not just for my wife , but certainly for other patients .	這不僅是我妻子 , 但對其他病人來說 , 但肯定對其他病人來說 ,
and they did this incredible ritual combat dance .	他們做了這件驚人的評價 。
well , it's that pesky business of the gender pay gap .	嗯 , 這是性別的商業生涯 。
then look out over the whole of the next week , and see where you can plan them in .	接著 , 看看接下來的一週 , 看看你能在哪裡飛翔 。
800 films , 20072015 , 886 directors .	800部電影 , 2007年 , 2007年 , 86個方案 。
diy drones is the community ; they do this thing called arducopter .	恐龍是社群 , 他們把這東西叫做 「 水晶 」 。
one lovely experiment was done by kurt gray and dan wegner .	其中一個很愛的實驗是用廚房和丹佛大學做過的 。
of course , even if a building supports itself , it still needs support from the ground .	當然 , 如果一個建築支持自己 , 它仍然需要從地下支支支援援 。
add people , add laptops , you have a laptop orchestra .	此外 , 加上筆記 , 你有一台筆筆筆電或廚房 。
you saw in the video , i was doing a socalled exit protocol .	你在影片中看到 , 我正在做一個計算的專案 。
now i don't know where you guys were , but i was in my living room .	我不知道你們在哪裡 , 但我住在我的房間裡 。
we all want that credit card on the far left , because it's black .	我們都想要左邊的汽車 , 因為它是黑色 。
the lowerlevel employees thought it was very funny .	較低的員工認為它很有趣 。
let's see , should we order that all pets be kept indoors ?	咱們來看看 , 我們應該要做所有的票票嗎 ?
in the us , we've seen growth from six percent to over 17 percent now .	在美國 , 我們已經從6%到17%到17%到17% 。
bruno giussani: look at them first . look at them first .	布魯諾:看看他們首先 , 看看他們 。
things that were thought impossible just a few years ago can actually be measured now .	幾年前 , 人們認為不可能被測量 。
so 30 is going to be at the top like a kind of greatgrandparent .	所以 , 三分之三會是像一個偉大的父母 。
and , long story short , again , they've been so successful .	長久以來 , 他們一直都是成功的 。
